datetime,len_sum,smallest,largest,count_sum,0xffff,0xbfb8,0x0000,0xbfb8,0x0e91,0x0000,0x0e91,0xab52,0xab52,0x0cd0,0x0cd0,0x469a,0x469a,0x6493,0x6493,0xdfb8,0x0e910db012dbfe91
2021-02-03 09:08:49,543,85,173,5,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:09:19,285,95,95,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:09:49,2967,19,173,33,4,12,7,15,0,10,0,0,0,11,3,3,1,0,0,0,0
2021-02-03 09:10:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:10:49,5012,19,173,58,4,18,12,29,0,17,0,0,0,22,5,6,3,0,0,0,0
2021-02-03 09:11:19,285,95,95,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:11:49,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:12:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:12:49,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:13:19,1534,85,213,14,8,9,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:13:49,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:14:19,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:14:49,190,95,95,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:15:19,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:15:49,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:16:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:16:49,2336,19,213,22,4,11,5,9,0,7,0,6,2,0,0,0,0,0,0,0,0
2021-02-03 09:17:19,285,95,95,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:17:49,1587,19,173,17,8,6,6,1,0,6,0,0,0,0,0,0,0,5,2,0,0
2021-02-03 09:18:19,2005,19,209,19,4,9,5,8,5,6,1,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:18:49,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:19:19,543,85,173,5,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:19:49,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:20:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:20:49,2162,19,167,24,3,7,6,8,0,9,0,0,0,6,2,5,2,0,0,0,0
2021-02-03 09:21:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:21:49,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:22:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:22:49,1026,85,173,10,8,6,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:23:19,688,85,213,6,3,3,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:23:49,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:24:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:24:49,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:25:19,563,95,173,5,3,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:25:49,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:26:19,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:26:49,1628,19,167,18,4,8,5,8,0,4,0,5,2,0,0,0,0,0,0,0,0
2021-02-03 09:27:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:27:49,2613,19,215,27,8,11,6,8,6,8,2,0,0,0,0,0,0,4,1,0,0
2021-02-03 09:28:19,884,85,173,8,4,4,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:28:49,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:29:19,285,95,95,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:29:49,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:30:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:30:49,2472,19,213,24,3,10,5,9,0,9,0,0,0,6,2,3,1,0,0,0,0
2021-02-03 09:31:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:31:49,543,85,173,5,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:32:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:32:49,1171,85,213,11,8,7,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:33:19,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:33:49,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:34:19,648,85,173,6,3,3,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:34:49,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:35:19,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:35:49,1001,85,173,9,4,5,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:36:19,285,95,95,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:36:49,1417,19,213,15,4,8,3,5,0,4,0,4,2,0,0,0,0,0,0,0,0
2021-02-03 09:37:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:37:49,3499,19,215,35,8,13,11,10,6,11,2,0,0,0,0,0,0,5,4,0,0
2021-02-03 09:38:19,543,85,173,5,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:38:49,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:39:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:39:49,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:40:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:40:49,2077,19,167,23,3,7,5,8,0,9,0,0,0,6,2,5,1,0,0,0,0
2021-02-03 09:41:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:41:49,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:42:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:42:49,1534,85,213,14,8,9,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:43:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:43:49,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:44:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:44:49,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:45:19,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:45:49,285,95,95,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:46:19,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:46:49,1407,19,167,15,4,7,4,6,0,3,0,4,2,0,0,0,0,0,0,0,0
2021-02-03 09:47:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:47:49,2939,19,173,29,8,11,8,8,5,10,1,0,0,0,0,0,0,5,2,0,0
2021-02-03 09:48:19,652,85,173,6,3,3,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:48:49,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:49:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:49:49,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:50:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:50:49,2299,19,213,23,4,8,5,6,0,9,0,0,0,5,2,5,2,0,0,0,0
2021-02-03 09:51:19,285,95,95,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:51:49,285,95,95,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:52:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:52:49,1171,85,213,11,8,7,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:53:19,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:53:49,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:54:19,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:54:49,733,85,173,7,3,3,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:55:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:55:49,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:56:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:56:49,1964,19,213,18,4,8,5,8,0,6,0,5,0,0,0,0,0,0,0,0,0
2021-02-03 09:57:19,285,95,95,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:57:49,3117,19,215,31,8,13,8,10,6,10,2,0,0,0,0,0,0,4,1,0,0
2021-02-03 09:58:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:58:49,285,95,95,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:59:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:59:49,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:00:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:00:49,2418,19,167,26,4,8,6,9,0,9,0,0,0,7,2,5,2,0,0,0,0
2021-02-03 10:01:19,543,85,173,5,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:01:49,543,85,173,5,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:02:19,285,95,95,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:02:49,1534,85,213,14,8,9,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:03:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:03:49,648,85,173,6,3,3,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:04:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:04:49,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:05:19,828,85,173,8,4,4,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:05:49,1014,89,109,10,8,6,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:06:19,1805,85,173,17,12,11,6,2,0,3,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:06:49,1758,19,167,18,8,10,3,5,0,3,0,5,2,0,0,0,0,0,0,0,0
2021-02-03 10:07:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:07:49,2606,19,215,28,8,11,8,6,4,9,2,0,0,0,0,0,0,5,3,0,0
2021-02-03 10:08:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:08:49,543,85,173,5,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:09:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:09:49,543,85,173,5,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:10:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:10:49,2302,19,213,24,4,7,6,8,0,8,0,0,0,6,2,5,2,0,0,0,0
2021-02-03 10:11:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:11:49,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:12:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:12:49,1171,85,213,11,8,7,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:13:19,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:13:49,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:14:19,648,85,173,6,3,3,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:14:49,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:15:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:15:49,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:16:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:16:49,2131,19,213,19,4,9,5,8,0,7,0,5,0,0,0,0,0,0,0,0,0
2021-02-03 10:17:19,1021,19,173,11,5,2,5,0,0,4,0,0,0,0,0,0,0,4,2,0,0
2021-02-03 10:17:49,2642,19,173,26,6,14,6,10,6,9,1,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:18:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:18:49,285,95,95,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:19:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:19:49,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:20:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:20:49,2077,19,167,23,3,8,4,8,0,9,0,0,0,6,2,5,1,0,0,0,0
2021-02-03 10:21:19,543,85,173,5,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:21:49,733,85,173,7,5,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:22:19,673,95,97,7,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:22:49,1146,85,213,10,4,6,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:23:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:23:49,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:24:19,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:24:49,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:25:19,648,85,173,6,3,3,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:25:49,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:26:19,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:26:49,1702,19,167,18,4,8,4,8,0,4,0,6,2,0,0,0,0,0,0,0,0
2021-02-03 10:27:19,2175,19,173,23,8,11,7,5,2,7,2,0,0,0,0,0,0,3,1,0,0
2021-02-03 10:27:49,884,85,173,8,4,4,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:28:19,285,95,95,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:28:49,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:29:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:29:49,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:30:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:30:49,2070,19,213,22,4,6,6,7,0,7,0,0,0,5,2,5,2,0,0,0,0
2021-02-03 10:31:19,543,85,173,5,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:31:49,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:32:19,931,85,173,9,7,6,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:32:49,783,85,213,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:33:19,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:33:49,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:34:19,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:34:49,2406,19,215,26,4,7,8,6,0,11,0,0,0,4,1,0,0,7,4,0,0
2021-02-03 10:35:19,2615,19,173,31,4,8,7,10,0,12,0,0,0,8,2,3,1,5,2,0,0
2021-02-03 10:35:49,1798,19,173,22,4,3,7,1,0,13,0,0,0,0,0,12,4,0,0,0,0
2021-02-03 10:36:19,285,95,95,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:36:49,2138,19,213,20,4,9,6,9,0,5,0,5,2,0,0,0,0,0,0,0,0
2021-02-03 10:37:19,1975,19,215,19,8,7,6,6,4,4,0,0,0,0,0,0,0,2,1,0,0
2021-02-03 10:37:49,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:38:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:38:49,285,95,95,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:39:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:39:49,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:40:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:40:49,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:41:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:41:49,543,85,173,5,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:42:19,1171,85,213,11,8,7,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:42:49,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:43:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:43:49,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:44:19,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:44:49,1774,19,167,18,3,8,4,8,0,5,0,0,0,6,2,0,0,0,0,0,0
2021-02-03 10:45:19,543,85,173,5,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:45:49,935,19,167,11,4,2,4,0,0,5,0,0,0,0,0,5,2,0,0,0,0
2021-02-03 10:46:19,543,85,173,5,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:46:49,1626,19,167,18,3,8,3,9,0,4,0,7,2,0,0,0,0,0,0,0,0
2021-02-03 10:47:19,2901,19,173,31,8,12,9,9,5,11,1,0,0,0,0,0,0,5,2,0,0
2021-02-03 10:47:49,747,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:48:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:48:49,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:49:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:49:49,543,85,173,5,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:50:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:50:49,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:51:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:51:49,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:52:19,1439,85,213,13,7,8,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:52:49,285,95,95,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:53:19,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:53:49,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:54:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:54:49,2336,19,213,22,4,11,5,9,0,7,0,0,0,6,2,0,0,0,0,0,0
2021-02-03 10:55:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:55:49,1226,19,213,12,4,3,5,1,0,5,0,0,0,0,0,4,2,0,0,0,0
2021-02-03 10:56:19,285,95,95,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:56:49,1971,19,213,19,4,9,4,8,0,5,0,6,2,0,0,0,0,0,0,0,0
2021-02-03 10:57:19,3117,19,215,31,8,13,8,10,6,10,2,0,0,0,0,0,0,4,1,0,0
2021-02-03 10:57:49,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:58:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:58:49,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:59:19,543,85,173,5,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:59:49,285,95,95,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 11:00:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 11:00:49,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 11:01:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 11:01:49,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 11:02:19,1171,85,213,11,8,7,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 11:02:49,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 11:03:19,285,95,95,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 11:03:49,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 11:04:19,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 11:04:49,1702,19,167,18,4,8,4,8,0,4,0,0,0,6,2,0,0,0,0,0,0
2021-02-03 11:05:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 11:05:49,850,19,167,10,4,2,3,0,0,5,0,0,0,0,0,5,1,0,0,0,0
2021-02-03 11:06:19,543,85,173,5,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 11:06:49,1960,19,173,20,4,9,5,9,0,5,0,6,2,0,0,0,0,0,0,0,0
2021-02-03 11:07:19,2749,19,215,29,8,12,9,6,3,10,2,0,0,0,0,0,0,5,3,0,0
2021-02-03 11:07:49,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 11:08:19,285,95,95,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 11:08:49,1272,85,173,12,8,7,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 11:09:19,1537,89,109,15,13,10,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 11:09:49,757,85,173,7,5,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 11:10:19,947,85,173,9,7,6,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 11:10:49,285,95,95,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 11:11:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 11:11:49,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 11:12:19,1151,95,173,11,8,8,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 11:12:49,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 11:13:19,648,85,173,6,3,3,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 11:13:49,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
