datetime,len_sum,smallest,largest,count_sum,occupied,0x0000,0xbfb8,0xab52,0xffff,0x6493,0x0e91,0x469a,0x0cd0,0xdfb8,0x0e910db012dbfe91
2021-02-03 13:15:54,1993,19,173,23,1,13,14,0,8,7,4,0,0,0,0
2021-02-03 13:16:04,3462,85,207,24,1,7,23,0,3,0,15,0,0,0,0
2021-02-03 13:16:14,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:16:24,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 13:16:34,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 13:16:44,1521,19,213,15,1,7,14,8,1,0,0,0,0,0,0
2021-02-03 13:16:54,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 13:17:04,448,85,173,4,1,3,3,0,2,0,0,0,0,0,0
2021-02-03 13:17:14,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:17:24,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 13:17:34,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 13:17:44,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:17:54,438,85,173,4,1,3,4,0,1,0,0,0,0,0,0
2021-02-03 13:18:04,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 13:18:14,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:18:24,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 13:18:34,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:18:44,448,85,173,4,1,3,3,0,2,0,0,0,0,0,0
2021-02-03 13:18:54,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 13:19:04,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:19:14,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 13:19:24,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 13:19:34,180,85,95,2,1,2,1,0,1,0,0,0,0,0,0
2021-02-03 13:19:44,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 13:19:54,1448,19,213,16,1,9,9,0,0,0,0,7,7,0,0
2021-02-03 13:20:04,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 13:20:14,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 13:20:24,258,85,173,2,1,2,2,0,0,0,0,0,0,0,0
2021-02-03 13:20:34,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 13:20:44,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:20:54,483,95,97,5,1,1,4,0,5,0,0,0,0,0,0
2021-02-03 13:21:04,498,85,213,4,1,4,3,0,1,0,0,0,0,0,0
2021-02-03 13:21:14,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 13:21:24,458,85,173,4,1,3,4,0,1,0,0,0,0,0,0
2021-02-03 13:21:34,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:21:44,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 13:21:54,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 13:22:04,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:22:14,553,85,173,5,1,4,4,0,2,0,0,0,0,0,0
2021-02-03 13:22:24,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:22:34,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 13:22:44,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:22:54,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 13:23:04,458,85,173,4,1,4,3,0,1,0,0,0,0,0,0
2021-02-03 13:23:14,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:23:24,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 13:23:34,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 13:23:44,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:23:54,458,85,173,4,1,3,4,0,1,0,0,0,0,0,0
2021-02-03 13:24:04,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 13:24:14,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:24:24,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 13:24:34,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:24:44,553,85,173,5,1,4,4,0,2,0,0,0,0,0,0
2021-02-03 13:24:54,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:25:04,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
