Accuracy,pad,file
0.349614396,56, 60_second_0.001_alpha_7_fold_50_n_6_k_final_score.csv
0.35218509,57, 60_second_0.001_alpha_7_fold_50_n_7_k_final_score.csv
0.401028278,58, 60_second_0.001_alpha_7_fold_50_n_8_k_final_score.csv
0.429305913,59, 60_second_0.001_alpha_7_fold_50_n_9_k_final_score.csv
0.684365782,110, 60_second_0.001_alpha_8_fold_100_n_10_k_final_score.csv
0.271386431,101, 60_second_0.001_alpha_8_fold_100_n_1_k_final_score.csv
0.466076696,102, 60_second_0.001_alpha_8_fold_100_n_2_k_final_score.csv
0.510324484,103, 60_second_0.001_alpha_8_fold_100_n_3_k_final_score.csv
0.616519174,104, 60_second_0.001_alpha_8_fold_100_n_4_k_final_score.csv
0.519174041,105, 60_second_0.001_alpha_8_fold_100_n_5_k_final_score.csv
0.613569322,106, 60_second_0.001_alpha_8_fold_100_n_6_k_final_score.csv
0.625368732,107, 60_second_0.001_alpha_8_fold_100_n_7_k_final_score.csv
0.592920354,108, 60_second_0.001_alpha_8_fold_100_n_8_k_final_score.csv
0.610619469,109, 60_second_0.001_alpha_8_fold_100_n_9_k_final_score.csv
0.277389277,11, 60_second_0.001_alpha_8_fold_10_n_1_k_final_score.csv
0.275058275,12, 60_second_0.001_alpha_8_fold_10_n_2_k_final_score.csv
0.27039627,13, 60_second_0.001_alpha_8_fold_10_n_3_k_final_score.csv
0.291375291,14, 60_second_0.001_alpha_8_fold_10_n_4_k_final_score.csv
0.289044289,15, 60_second_0.001_alpha_8_fold_10_n_5_k_final_score.csv
0.300699301,16, 60_second_0.001_alpha_8_fold_10_n_6_k_final_score.csv
0.305361305,17, 60_second_0.001_alpha_8_fold_10_n_7_k_final_score.csv
0.286713287,18, 60_second_0.001_alpha_8_fold_10_n_8_k_final_score.csv
0.27972028,19, 60_second_0.001_alpha_8_fold_10_n_9_k_final_score.csv
0.353773585,25, 60_second_0.001_alpha_8_fold_15_n_10_k_final_score.csv
0.363207547,16, 60_second_0.001_alpha_8_fold_15_n_1_k_final_score.csv
0.318396226,17, 60_second_0.001_alpha_8_fold_15_n_2_k_final_score.csv
0.308962264,18, 60_second_0.001_alpha_8_fold_15_n_3_k_final_score.csv
0.301886792,19, 60_second_0.001_alpha_8_fold_15_n_4_k_final_score.csv
0.287735849,20, 60_second_0.001_alpha_8_fold_15_n_5_k_final_score.csv
0.313679245,21, 60_second_0.001_alpha_8_fold_15_n_6_k_final_score.csv
0.29245283,22, 60_second_0.001_alpha_8_fold_15_n_7_k_final_score.csv
0.301886792,23, 60_second_0.001_alpha_8_fold_15_n_8_k_final_score.csv
0.323113208,24, 60_second_0.001_alpha_8_fold_15_n_9_k_final_score.csv
0.420289855,35, 60_second_0.001_alpha_8_fold_25_n_10_k_final_score.csv
0.34057971,26, 60_second_0.001_alpha_8_fold_25_n_1_k_final_score.csv
0.326086957,27, 60_second_0.001_alpha_8_fold_25_n_2_k_final_score.csv
0.338164251,28, 60_second_0.001_alpha_8_fold_25_n_3_k_final_score.csv
0.323671498,29, 60_second_0.001_alpha_8_fold_25_n_4_k_final_score.csv
0.355072464,30, 60_second_0.001_alpha_8_fold_25_n_5_k_final_score.csv
0.369565217,31, 60_second_0.001_alpha_8_fold_25_n_6_k_final_score.csv
0.379227053,32, 60_second_0.001_alpha_8_fold_25_n_7_k_final_score.csv
0.357487923,33, 60_second_0.001_alpha_8_fold_25_n_8_k_final_score.csv
0.400966184,34, 60_second_0.001_alpha_8_fold_25_n_9_k_final_score.csv
0.506426735,60, 60_second_0.001_alpha_8_fold_50_n_10_k_final_score.csv
0.244215938,51, 60_second_0.001_alpha_8_fold_50_n_1_k_final_score.csv
0.359897172,52, 60_second_0.001_alpha_8_fold_50_n_2_k_final_score.csv
0.395886889,53, 60_second_0.001_alpha_8_fold_50_n_3_k_final_score.csv
0.424164524,54, 60_second_0.001_alpha_8_fold_50_n_4_k_final_score.csv
0.46529563,55, 60_second_0.001_alpha_8_fold_50_n_5_k_final_score.csv
0.393316195,56, 60_second_0.001_alpha_8_fold_50_n_6_k_final_score.csv
0.370179949,57, 60_second_0.001_alpha_8_fold_50_n_7_k_final_score.csv
0.395886889,58, 60_second_0.001_alpha_8_fold_50_n_8_k_final_score.csv
0.473007712,59, 60_second_0.001_alpha_8_fold_50_n_9_k_final_score.csv
0.657817109,110, 60_second_0.001_alpha_9_fold_100_n_10_k_final_score.csv
0.294985251,101, 60_second_0.001_alpha_9_fold_100_n_1_k_final_score.csv
0.486725664,102, 60_second_0.001_alpha_9_fold_100_n_2_k_final_score.csv
0.525073746,103, 60_second_0.001_alpha_9_fold_100_n_3_k_final_score.csv
0.525073746,104, 60_second_0.001_alpha_9_fold_100_n_4_k_final_score.csv
0.554572271,105, 60_second_0.001_alpha_9_fold_100_n_5_k_final_score.csv
0.595870206,106, 60_second_0.001_alpha_9_fold_100_n_6_k_final_score.csv
0.625368732,107, 60_second_0.001_alpha_9_fold_100_n_7_k_final_score.csv
0.610619469,108, 60_second_0.001_alpha_9_fold_100_n_8_k_final_score.csv
0.696165192,109, 60_second_0.001_alpha_9_fold_100_n_9_k_final_score.csv
0.296037296,11, 60_second_0.001_alpha_9_fold_10_n_1_k_final_score.csv
0.256410256,12, 60_second_0.001_alpha_9_fold_10_n_2_k_final_score.csv
0.265734266,13, 60_second_0.001_alpha_9_fold_10_n_3_k_final_score.csv
0.272727273,14, 60_second_0.001_alpha_9_fold_10_n_4_k_final_score.csv
0.293706294,15, 60_second_0.001_alpha_9_fold_10_n_5_k_final_score.csv
0.314685315,16, 60_second_0.001_alpha_9_fold_10_n_6_k_final_score.csv
0.305361305,17, 60_second_0.001_alpha_9_fold_10_n_7_k_final_score.csv
0.277389277,18, 60_second_0.001_alpha_9_fold_10_n_8_k_final_score.csv
0.277389277,19, 60_second_0.001_alpha_9_fold_10_n_9_k_final_score.csv
0.358490566,25, 60_second_0.001_alpha_9_fold_15_n_10_k_final_score.csv
0.323113208,16, 60_second_0.001_alpha_9_fold_15_n_1_k_final_score.csv
0.311320755,17, 60_second_0.001_alpha_9_fold_15_n_2_k_final_score.csv
0.304245283,18, 60_second_0.001_alpha_9_fold_15_n_3_k_final_score.csv
0.287735849,19, 60_second_0.001_alpha_9_fold_15_n_4_k_final_score.csv
0.280660377,20, 60_second_0.001_alpha_9_fold_15_n_5_k_final_score.csv
0.318396226,21, 60_second_0.001_alpha_9_fold_15_n_6_k_final_score.csv
0.313679245,22, 60_second_0.001_alpha_9_fold_15_n_7_k_final_score.csv
0.299528302,23, 60_second_0.001_alpha_9_fold_15_n_8_k_final_score.csv
0.311320755,24, 60_second_0.001_alpha_9_fold_15_n_9_k_final_score.csv
0.413043478,35, 60_second_0.001_alpha_9_fold_25_n_10_k_final_score.csv
0.328502415,26, 60_second_0.001_alpha_9_fold_25_n_1_k_final_score.csv
0.350241546,27, 60_second_0.001_alpha_9_fold_25_n_2_k_final_score.csv
0.314009662,28, 60_second_0.001_alpha_9_fold_25_n_3_k_final_score.csv
0.400966184,29, 60_second_0.001_alpha_9_fold_25_n_4_k_final_score.csv
0.379227053,30, 60_second_0.001_alpha_9_fold_25_n_5_k_final_score.csv
0.357487923,31, 60_second_0.001_alpha_9_fold_25_n_6_k_final_score.csv
0.398550725,32, 60_second_0.001_alpha_9_fold_25_n_7_k_final_score.csv
0.384057971,33, 60_second_0.001_alpha_9_fold_25_n_8_k_final_score.csv
0.384057971,34, 60_second_0.001_alpha_9_fold_25_n_9_k_final_score.csv
0.503856041,60, 60_second_0.001_alpha_9_fold_50_n_10_k_final_score.csv
0.185089974,51, 60_second_0.001_alpha_9_fold_50_n_1_k_final_score.csv
0.35218509,52, 60_second_0.001_alpha_9_fold_50_n_2_k_final_score.csv
0.390745501,53, 60_second_0.001_alpha_9_fold_50_n_3_k_final_score.csv
0.406169666,54, 60_second_0.001_alpha_9_fold_50_n_4_k_final_score.csv
0.377892031,55, 60_second_0.001_alpha_9_fold_50_n_5_k_final_score.csv
0.403598972,56, 60_second_0.001_alpha_9_fold_50_n_6_k_final_score.csv
0.413881748,57, 60_second_0.001_alpha_9_fold_50_n_7_k_final_score.csv
0.375321337,58, 60_second_0.001_alpha_9_fold_50_n_8_k_final_score.csv
0.442159383,59, 60_second_0.001_alpha_9_fold_50_n_9_k_final_score.csv
0.687315634,110, 60_second_0.01_alpha_10_fold_100_n_10_k_final_score.csv
0.300884956,101, 60_second_0.01_alpha_10_fold_100_n_1_k_final_score.csv
0.471976401,102, 60_second_0.01_alpha_10_fold_100_n_2_k_final_score.csv
0.513274336,103, 60_second_0.01_alpha_10_fold_100_n_3_k_final_score.csv
0.498525074,104, 60_second_0.01_alpha_10_fold_100_n_4_k_final_score.csv
0.572271386,105, 60_second_0.01_alpha_10_fold_100_n_5_k_final_score.csv
0.625368732,106, 60_second_0.01_alpha_10_fold_100_n_6_k_final_score.csv
0.699115044,107, 60_second_0.01_alpha_10_fold_100_n_7_k_final_score.csv
0.598820059,108, 60_second_0.01_alpha_10_fold_100_n_8_k_final_score.csv
0.681415929,109, 60_second_0.01_alpha_10_fold_100_n_9_k_final_score.csv
0.298368298,11, 60_second_0.01_alpha_10_fold_10_n_1_k_final_score.csv
0.286713287,12, 60_second_0.01_alpha_10_fold_10_n_2_k_final_score.csv
0.272727273,13, 60_second_0.01_alpha_10_fold_10_n_3_k_final_score.csv
0.277389277,14, 60_second_0.01_alpha_10_fold_10_n_4_k_final_score.csv
0.291375291,15, 60_second_0.01_alpha_10_fold_10_n_5_k_final_score.csv
0.326340326,16, 60_second_0.01_alpha_10_fold_10_n_6_k_final_score.csv
0.303030303,17, 60_second_0.01_alpha_10_fold_10_n_7_k_final_score.csv
0.293706294,18, 60_second_0.01_alpha_10_fold_10_n_8_k_final_score.csv
0.272727273,19, 60_second_0.01_alpha_10_fold_10_n_9_k_final_score.csv
0.351415094,25, 60_second_0.01_alpha_10_fold_15_n_10_k_final_score.csv
0.353773585,16, 60_second_0.01_alpha_10_fold_15_n_1_k_final_score.csv
0.313679245,17, 60_second_0.01_alpha_10_fold_15_n_2_k_final_score.csv
0.306603774,18, 60_second_0.01_alpha_10_fold_15_n_3_k_final_score.csv
0.287735849,19, 60_second_0.01_alpha_10_fold_15_n_4_k_final_score.csv
0.294811321,20, 60_second_0.01_alpha_10_fold_15_n_5_k_final_score.csv
0.294811321,21, 60_second_0.01_alpha_10_fold_15_n_6_k_final_score.csv
0.294811321,22, 60_second_0.01_alpha_10_fold_15_n_7_k_final_score.csv
0.311320755,23, 60_second_0.01_alpha_10_fold_15_n_8_k_final_score.csv
0.337264151,24, 60_second_0.01_alpha_10_fold_15_n_9_k_final_score.csv
0.398550725,35, 60_second_0.01_alpha_10_fold_25_n_10_k_final_score.csv
0.309178744,26, 60_second_0.01_alpha_10_fold_25_n_1_k_final_score.csv
0.352657005,27, 60_second_0.01_alpha_10_fold_25_n_2_k_final_score.csv
0.335748792,28, 60_second_0.01_alpha_10_fold_25_n_3_k_final_score.csv
0.381642512,29, 60_second_0.01_alpha_10_fold_25_n_4_k_final_score.csv
0.355072464,30, 60_second_0.01_alpha_10_fold_25_n_5_k_final_score.csv
0.413043478,31, 60_second_0.01_alpha_10_fold_25_n_6_k_final_score.csv
0.342995169,32, 60_second_0.01_alpha_10_fold_25_n_7_k_final_score.csv
0.371980676,33, 60_second_0.01_alpha_10_fold_25_n_8_k_final_score.csv
0.359903382,34, 60_second_0.01_alpha_10_fold_25_n_9_k_final_score.csv
0.501285347,60, 60_second_0.01_alpha_10_fold_50_n_10_k_final_score.csv
0.272493573,51, 60_second_0.01_alpha_10_fold_50_n_1_k_final_score.csv
0.280205656,52, 60_second_0.01_alpha_10_fold_50_n_2_k_final_score.csv
0.413881748,53, 60_second_0.01_alpha_10_fold_50_n_3_k_final_score.csv
0.411311054,54, 60_second_0.01_alpha_10_fold_50_n_4_k_final_score.csv
0.403598972,55, 60_second_0.01_alpha_10_fold_50_n_5_k_final_score.csv
0.316195373,56, 60_second_0.01_alpha_10_fold_50_n_6_k_final_score.csv
0.449871465,57, 60_second_0.01_alpha_10_fold_50_n_7_k_final_score.csv
0.390745501,58, 60_second_0.01_alpha_10_fold_50_n_8_k_final_score.csv
0.491002571,59, 60_second_0.01_alpha_10_fold_50_n_9_k_final_score.csv
0.637168142,110, 60_second_0.01_alpha_2_fold_100_n_10_k_final_score.csv
0.182890855,101, 60_second_0.01_alpha_2_fold_100_n_1_k_final_score.csv
0.460176991,102, 60_second_0.01_alpha_2_fold_100_n_2_k_final_score.csv
0.463126844,103, 60_second_0.01_alpha_2_fold_100_n_3_k_final_score.csv
0.528023599,104, 60_second_0.01_alpha_2_fold_100_n_4_k_final_score.csv
0.477876106,105, 60_second_0.01_alpha_2_fold_100_n_5_k_final_score.csv
0.551622419,106, 60_second_0.01_alpha_2_fold_100_n_6_k_final_score.csv
0.510324484,107, 60_second_0.01_alpha_2_fold_100_n_7_k_final_score.csv
0.542772861,108, 60_second_0.01_alpha_2_fold_100_n_8_k_final_score.csv
0.519174041,109, 60_second_0.01_alpha_2_fold_100_n_9_k_final_score.csv
0.391608392,11, 60_second_0.01_alpha_2_fold_10_n_1_k_final_score.csv
0.307692308,12, 60_second_0.01_alpha_2_fold_10_n_2_k_final_score.csv
0.293706294,13, 60_second_0.01_alpha_2_fold_10_n_3_k_final_score.csv
0.289044289,14, 60_second_0.01_alpha_2_fold_10_n_4_k_final_score.csv
0.293706294,15, 60_second_0.01_alpha_2_fold_10_n_5_k_final_score.csv
0.27972028,16, 60_second_0.01_alpha_2_fold_10_n_6_k_final_score.csv
0.298368298,17, 60_second_0.01_alpha_2_fold_10_n_7_k_final_score.csv
0.275058275,18, 60_second_0.01_alpha_2_fold_10_n_8_k_final_score.csv
0.293706294,19, 60_second_0.01_alpha_2_fold_10_n_9_k_final_score.csv
0.363207547,25, 60_second_0.01_alpha_2_fold_15_n_10_k_final_score.csv
0.419811321,16, 60_second_0.01_alpha_2_fold_15_n_1_k_final_score.csv
0.372641509,17, 60_second_0.01_alpha_2_fold_15_n_2_k_final_score.csv
0.337264151,18, 60_second_0.01_alpha_2_fold_15_n_3_k_final_score.csv
0.304245283,19, 60_second_0.01_alpha_2_fold_15_n_4_k_final_score.csv
0.306603774,20, 60_second_0.01_alpha_2_fold_15_n_5_k_final_score.csv
0.301886792,21, 60_second_0.01_alpha_2_fold_15_n_6_k_final_score.csv
0.304245283,22, 60_second_0.01_alpha_2_fold_15_n_7_k_final_score.csv
0.308962264,23, 60_second_0.01_alpha_2_fold_15_n_8_k_final_score.csv
0.349056604,24, 60_second_0.01_alpha_2_fold_15_n_9_k_final_score.csv
0.405797101,35, 60_second_0.01_alpha_2_fold_25_n_10_k_final_score.csv
0.359903382,26, 60_second_0.01_alpha_2_fold_25_n_1_k_final_score.csv
0.333333333,27, 60_second_0.01_alpha_2_fold_25_n_2_k_final_score.csv
0.330917874,28, 60_second_0.01_alpha_2_fold_25_n_3_k_final_score.csv
0.345410628,29, 60_second_0.01_alpha_2_fold_25_n_4_k_final_score.csv
0.357487923,30, 60_second_0.01_alpha_2_fold_25_n_5_k_final_score.csv
0.333333333,31, 60_second_0.01_alpha_2_fold_25_n_6_k_final_score.csv
0.371980676,32, 60_second_0.01_alpha_2_fold_25_n_7_k_final_score.csv
0.369565217,33, 60_second_0.01_alpha_2_fold_25_n_8_k_final_score.csv
0.398550725,34, 60_second_0.01_alpha_2_fold_25_n_9_k_final_score.csv
0.416452442,60, 60_second_0.01_alpha_2_fold_50_n_10_k_final_score.csv
0.23907455,51, 60_second_0.01_alpha_2_fold_50_n_1_k_final_score.csv
0.329048843,52, 60_second_0.01_alpha_2_fold_50_n_2_k_final_score.csv
0.383033419,53, 60_second_0.01_alpha_2_fold_50_n_3_k_final_score.csv
0.367609254,54, 60_second_0.01_alpha_2_fold_50_n_4_k_final_score.csv
0.385604113,55, 60_second_0.01_alpha_2_fold_50_n_5_k_final_score.csv
0.383033419,56, 60_second_0.01_alpha_2_fold_50_n_6_k_final_score.csv
0.385604113,57, 60_second_0.01_alpha_2_fold_50_n_7_k_final_score.csv
0.362467866,58, 60_second_0.01_alpha_2_fold_50_n_8_k_final_score.csv
0.375321337,59, 60_second_0.01_alpha_2_fold_50_n_9_k_final_score.csv
0.699115044,110, 60_second_0.01_alpha_3_fold_100_n_10_k_final_score.csv
0.194690265,101, 60_second_0.01_alpha_3_fold_100_n_1_k_final_score.csv
0.463126844,102, 60_second_0.01_alpha_3_fold_100_n_2_k_final_score.csv
0.513274336,103, 60_second_0.01_alpha_3_fold_100_n_3_k_final_score.csv
0.530973451,104, 60_second_0.01_alpha_3_fold_100_n_4_k_final_score.csv
0.545722714,105, 60_second_0.01_alpha_3_fold_100_n_5_k_final_score.csv
0.581120944,106, 60_second_0.01_alpha_3_fold_100_n_6_k_final_score.csv
0.595870206,107, 60_second_0.01_alpha_3_fold_100_n_7_k_final_score.csv
0.548672566,108, 60_second_0.01_alpha_3_fold_100_n_8_k_final_score.csv
0.539823009,109, 60_second_0.01_alpha_3_fold_100_n_9_k_final_score.csv
0.31002331,11, 60_second_0.01_alpha_3_fold_10_n_1_k_final_score.csv
0.305361305,12, 60_second_0.01_alpha_3_fold_10_n_2_k_final_score.csv
0.282051282,13, 60_second_0.01_alpha_3_fold_10_n_3_k_final_score.csv
0.293706294,14, 60_second_0.01_alpha_3_fold_10_n_4_k_final_score.csv
0.296037296,15, 60_second_0.01_alpha_3_fold_10_n_5_k_final_score.csv
0.303030303,16, 60_second_0.01_alpha_3_fold_10_n_6_k_final_score.csv
0.298368298,17, 60_second_0.01_alpha_3_fold_10_n_7_k_final_score.csv
0.293706294,18, 60_second_0.01_alpha_3_fold_10_n_8_k_final_score.csv
0.289044289,19, 60_second_0.01_alpha_3_fold_10_n_9_k_final_score.csv
0.356132075,25, 60_second_0.01_alpha_3_fold_15_n_10_k_final_score.csv
0.382075472,16, 60_second_0.01_alpha_3_fold_15_n_1_k_final_score.csv
0.337264151,17, 60_second_0.01_alpha_3_fold_15_n_2_k_final_score.csv
0.318396226,18, 60_second_0.01_alpha_3_fold_15_n_3_k_final_score.csv
0.318396226,19, 60_second_0.01_alpha_3_fold_15_n_4_k_final_score.csv
0.301886792,20, 60_second_0.01_alpha_3_fold_15_n_5_k_final_score.csv
0.297169811,21, 60_second_0.01_alpha_3_fold_15_n_6_k_final_score.csv
0.330188679,22, 60_second_0.01_alpha_3_fold_15_n_7_k_final_score.csv
0.337264151,23, 60_second_0.01_alpha_3_fold_15_n_8_k_final_score.csv
0.339622642,24, 60_second_0.01_alpha_3_fold_15_n_9_k_final_score.csv
0.400966184,35, 60_second_0.01_alpha_3_fold_25_n_10_k_final_score.csv
0.403381643,26, 60_second_0.01_alpha_3_fold_25_n_1_k_final_score.csv
0.326086957,27, 60_second_0.01_alpha_3_fold_25_n_2_k_final_score.csv
0.374396135,28, 60_second_0.01_alpha_3_fold_25_n_3_k_final_score.csv
0.357487923,29, 60_second_0.01_alpha_3_fold_25_n_4_k_final_score.csv
0.393719807,30, 60_second_0.01_alpha_3_fold_25_n_5_k_final_score.csv
0.384057971,31, 60_second_0.01_alpha_3_fold_25_n_6_k_final_score.csv
0.410628019,32, 60_second_0.01_alpha_3_fold_25_n_7_k_final_score.csv
0.379227053,33, 60_second_0.01_alpha_3_fold_25_n_8_k_final_score.csv
0.371980676,34, 60_second_0.01_alpha_3_fold_25_n_9_k_final_score.csv
0.488431877,60, 60_second_0.01_alpha_3_fold_50_n_10_k_final_score.csv
0.285347044,51, 60_second_0.01_alpha_3_fold_50_n_1_k_final_score.csv
0.318766067,52, 60_second_0.01_alpha_3_fold_50_n_2_k_final_score.csv
0.480719794,53, 60_second_0.01_alpha_3_fold_50_n_3_k_final_score.csv
0.385604113,54, 60_second_0.01_alpha_3_fold_50_n_4_k_final_score.csv
0.372750643,55, 60_second_0.01_alpha_3_fold_50_n_5_k_final_score.csv
0.372750643,56, 60_second_0.01_alpha_3_fold_50_n_6_k_final_score.csv
0.411311054,57, 60_second_0.01_alpha_3_fold_50_n_7_k_final_score.csv
0.354755784,58, 60_second_0.01_alpha_3_fold_50_n_8_k_final_score.csv
0.411311054,59, 60_second_0.01_alpha_3_fold_50_n_9_k_final_score.csv
0.681415929,110, 60_second_0.01_alpha_4_fold_100_n_10_k_final_score.csv
0.309734513,101, 60_second_0.01_alpha_4_fold_100_n_1_k_final_score.csv
0.495575221,102, 60_second_0.01_alpha_4_fold_100_n_2_k_final_score.csv
0.530973451,103, 60_second_0.01_alpha_4_fold_100_n_3_k_final_score.csv
0.522123894,104, 60_second_0.01_alpha_4_fold_100_n_4_k_final_score.csv
0.598820059,105, 60_second_0.01_alpha_4_fold_100_n_5_k_final_score.csv
0.634218289,106, 60_second_0.01_alpha_4_fold_100_n_6_k_final_score.csv
0.604719764,107, 60_second_0.01_alpha_4_fold_100_n_7_k_final_score.csv
0.628318584,108, 60_second_0.01_alpha_4_fold_100_n_8_k_final_score.csv
0.581120944,109, 60_second_0.01_alpha_4_fold_100_n_9_k_final_score.csv
0.354312354,11, 60_second_0.01_alpha_4_fold_10_n_1_k_final_score.csv
0.277389277,12, 60_second_0.01_alpha_4_fold_10_n_2_k_final_score.csv
0.286713287,13, 60_second_0.01_alpha_4_fold_10_n_3_k_final_score.csv
0.286713287,14, 60_second_0.01_alpha_4_fold_10_n_4_k_final_score.csv
0.289044289,15, 60_second_0.01_alpha_4_fold_10_n_5_k_final_score.csv
0.312354312,16, 60_second_0.01_alpha_4_fold_10_n_6_k_final_score.csv
0.303030303,17, 60_second_0.01_alpha_4_fold_10_n_7_k_final_score.csv
0.293706294,18, 60_second_0.01_alpha_4_fold_10_n_8_k_final_score.csv
0.291375291,19, 60_second_0.01_alpha_4_fold_10_n_9_k_final_score.csv
0.363207547,25, 60_second_0.01_alpha_4_fold_15_n_10_k_final_score.csv
0.377358491,16, 60_second_0.01_alpha_4_fold_15_n_1_k_final_score.csv
0.363207547,17, 60_second_0.01_alpha_4_fold_15_n_2_k_final_score.csv
0.304245283,18, 60_second_0.01_alpha_4_fold_15_n_3_k_final_score.csv
0.313679245,19, 60_second_0.01_alpha_4_fold_15_n_4_k_final_score.csv
0.280660377,20, 60_second_0.01_alpha_4_fold_15_n_5_k_final_score.csv
0.306603774,21, 60_second_0.01_alpha_4_fold_15_n_6_k_final_score.csv
0.308962264,22, 60_second_0.01_alpha_4_fold_15_n_7_k_final_score.csv
0.311320755,23, 60_second_0.01_alpha_4_fold_15_n_8_k_final_score.csv
0.33490566,24, 60_second_0.01_alpha_4_fold_15_n_9_k_final_score.csv
0.396135266,35, 60_second_0.01_alpha_4_fold_25_n_10_k_final_score.csv
0.289855072,26, 60_second_0.01_alpha_4_fold_25_n_1_k_final_score.csv
0.3647343,27, 60_second_0.01_alpha_4_fold_25_n_2_k_final_score.csv
0.40821256,28, 60_second_0.01_alpha_4_fold_25_n_3_k_final_score.csv
0.345410628,29, 60_second_0.01_alpha_4_fold_25_n_4_k_final_score.csv
0.384057971,30, 60_second_0.01_alpha_4_fold_25_n_5_k_final_score.csv
0.393719807,31, 60_second_0.01_alpha_4_fold_25_n_6_k_final_score.csv
0.374396135,32, 60_second_0.01_alpha_4_fold_25_n_7_k_final_score.csv
0.376811594,33, 60_second_0.01_alpha_4_fold_25_n_8_k_final_score.csv
0.376811594,34, 60_second_0.01_alpha_4_fold_25_n_9_k_final_score.csv
0.498714653,60, 60_second_0.01_alpha_4_fold_50_n_10_k_final_score.csv
0.264781491,51, 60_second_0.01_alpha_4_fold_50_n_1_k_final_score.csv
0.372750643,52, 60_second_0.01_alpha_4_fold_50_n_2_k_final_score.csv
0.434447301,53, 60_second_0.01_alpha_4_fold_50_n_3_k_final_score.csv
0.424164524,54, 60_second_0.01_alpha_4_fold_50_n_4_k_final_score.csv
0.349614396,55, 60_second_0.01_alpha_4_fold_50_n_5_k_final_score.csv
0.372750643,56, 60_second_0.01_alpha_4_fold_50_n_6_k_final_score.csv
0.367609254,57, 60_second_0.01_alpha_4_fold_50_n_7_k_final_score.csv
0.411311054,58, 60_second_0.01_alpha_4_fold_50_n_8_k_final_score.csv
0.462724936,59, 60_second_0.01_alpha_4_fold_50_n_9_k_final_score.csv
0.625368732,110, 60_second_0.01_alpha_5_fold_100_n_10_k_final_score.csv
0.289085546,101, 60_second_0.01_alpha_5_fold_100_n_1_k_final_score.csv
0.451327434,102, 60_second_0.01_alpha_5_fold_100_n_2_k_final_score.csv
0.489675516,103, 60_second_0.01_alpha_5_fold_100_n_3_k_final_score.csv
